symbol,exchange,timestamp,funding_rate
FTNUSDT,bitget,2025-06-10T16:00:00Z,0.0001
FTNUSDT,gateio,2025-06-10T08:00:00Z,0.00005
FTNUSDT,bitget,2025-06-10T08:00:00Z,0.0001
FTNUSDT,gateio,2025-06-10T00:00:00Z,0.00005
FTNUSDT,bitget,2025-06-10T00:00:00Z,0.0001
FTNUSDT,gateio,2025-06-09T16:00:00Z,0.000588
FTNUSDT,bitget,2025-06-09T16:00:00Z,0.0001
FTNUSDT,gateio,2025-06-09T08:00:00Z,0.00005
FTNUSDT,bitget,2025-06-09T08:00:00Z,0.0001
FTNUSDT,gateio,2025-06-09T00:00:00Z,0.00005
FTNUSDT,bitget,2025-06-09T00:00:00Z,0.0001
FTNUSDT,gateio,2025-06-08T16:00:00Z,0.00005
FTNUSDT,bitget,2025-06-08T16:00:00Z,0.0001
FTNUSDT,gateio,2025-06-08T08:00:00Z,0.00005
FTNUSDT,bitget,2025-06-08T08:00:00Z,0.0001
FTNUSDT,gateio,2025-06-08T00:00:00Z,0.00005
FTNUSDT,bitget,2025-06-08T00:00:00Z,0.0001
FTNUSDT,gateio,2025-06-07T16:00:00Z,0.00005
FTNUSDT,bitget,2025-06-07T16:00:00Z,0.0001
FTNUSDT,gateio,2025-06-07T08:00:00Z,0.00005
FTNUSDT,bitget,2025-06-07T08:00:00Z,0.0001
FTNUSDT,gateio,2025-06-07T00:00:00Z,0.00005
FTNUSDT,bitget,2025-06-07T00:00:00Z,0.0001
FTNUSDT,gateio,2025-06-06T16:00:00Z,0.00005
FTNUSDT,bitget,2025-06-06T16:00:00Z,0.0001
FTNUSDT,gateio,2025-06-06T08:00:00Z,0.00005
FTNUSDT,bitget,2025-06-06T08:00:00Z,0.0001
FTNUSDT,gateio,2025-06-06T00:00:00Z,0.00005
FTNUSDT,bitget,2025-06-06T00:00:00Z,0.0001
FTNUSDT,gateio,2025-06-05T16:00:00Z,0.00005
FTNUSDT,bitget,2025-06-05T16:00:00Z,0.0001
FTNUSDT,gateio,2025-06-05T08:00:00Z,0.00005
FTNUSDT,bitget,2025-06-05T08:00:00Z,0.0001
FTNUSDT,gateio,2025-06-05T00:00:00Z,0.00005
FTNUSDT,bitget,2025-06-05T00:00:00Z,0.0001
FTNUSDT,gateio,2025-06-04T16:00:00Z,0.00005
FTNUSDT,bitget,2025-06-04T16:00:00Z,0.0001
FTNUSDT,gateio,2025-06-04T08:00:00Z,0.00005
FTNUSDT,bitget,2025-06-04T08:00:00Z,0.0001
FTNUSDT,gateio,2025-06-04T00:00:00Z,0.00005
FTNUSDT,bitget,2025-06-04T00:00:00Z,0.0001
FTNUSDT,gateio,2025-06-03T16:00:00Z,0.00005
FTNUSDT,bitget,2025-06-03T16:00:00Z,0.0001
FTNUSDT,gateio,2025-06-03T08:00:00Z,0.00005
FTNUSDT,bitget,2025-06-03T08:00:00Z,0.0001
FTNUSDT,gateio,2025-06-03T00:00:00Z,0.00005
FTNUSDT,bitget,2025-06-03T00:00:00Z,0.0001
FTNUSDT,gateio,2025-06-02T16:00:00Z,0.00005
FTNUSDT,bitget,2025-06-02T16:00:00Z,0.0001
FTNUSDT,gateio,2025-06-02T08:00:00Z,0.00005
FTNUSDT,bitget,2025-06-02T08:00:00Z,0.0001
FTNUSDT,gateio,2025-06-02T00:00:00Z,0.00005
FTNUSDT,bitget,2025-06-02T00:00:00Z,0.0001
FTNUSDT,gateio,2025-06-01T16:00:00Z,0.00005
FTNUSDT,bitget,2025-06-01T16:00:00Z,0.0001
FTNUSDT,gateio,2025-06-01T08:00:00Z,0.00005
FTNUSDT,bitget,2025-06-01T08:00:00Z,0.0001
FTNUSDT,gateio,2025-06-01T00:00:00Z,0.00005
FTNUSDT,bitget,2025-06-01T00:00:00Z,0.0001
FTNUSDT,gateio,2025-05-31T16:00:00Z,0.00005
FTNUSDT,bitget,2025-05-31T16:00:00Z,0.0001
FTNUSDT,gateio,2025-05-31T08:00:00Z,0.00005
FTNUSDT,bitget,2025-05-31T08:00:00Z,0.0001
FTNUSDT,gateio,2025-05-31T00:00:00Z,0.00005
FTNUSDT,bitget,2025-05-31T00:00:00Z,0.0001
FTNUSDT,gateio,2025-05-30T16:00:00Z,0.00005
FTNUSDT,bitget,2025-05-30T16:00:00Z,0.0001
FTNUSDT,gateio,2025-05-30T08:00:00Z,0.00005
FTNUSDT,bitget,2025-05-30T08:00:00Z,0.0001
FTNUSDT,gateio,2025-05-30T00:00:00Z,0.00005
FTNUSDT,bitget,2025-05-30T00:00:00Z,0.0001
FTNUSDT,gateio,2025-05-29T16:00:00Z,0.00005
FTNUSDT,bitget,2025-05-29T16:00:00Z,0.000516
FTNUSDT,gateio,2025-05-29T08:00:00Z,0.00005
FTNUSDT,bitget,2025-05-29T08:00:00Z,0.000725
FTNUSDT,gateio,2025-05-29T00:00:00Z,0.00005
FTNUSDT,bitget,2025-05-29T00:00:00Z,0.0001
FTNUSDT,gateio,2025-05-28T16:00:00Z,0.00005
FTNUSDT,bitget,2025-05-28T16:00:00Z,0.0001
FTNUSDT,gateio,2025-05-28T08:00:00Z,0.00005
FTNUSDT,bitget,2025-05-28T08:00:00Z,0.0001
FTNUSDT,gateio,2025-05-28T00:00:00Z,0.00005
FTNUSDT,bitget,2025-05-28T00:00:00Z,0.0001
FTNUSDT,gateio,2025-05-27T16:00:00Z,0.00005
FTNUSDT,bitget,2025-05-27T16:00:00Z,0.0001
FTNUSDT,gateio,2025-05-27T08:00:00Z,0.00005
FTNUSDT,bitget,2025-05-27T08:00:00Z,0.0001
FTNUSDT,gateio,2025-05-27T00:00:00Z,0.00005
FTNUSDT,bitget,2025-05-27T00:00:00Z,0.0001
FTNUSDT,gateio,2025-05-26T16:00:00Z,0.00005
FTNUSDT,bitget,2025-05-26T16:00:00Z,0.000272
FTNUSDT,gateio,2025-05-26T08:00:00Z,0.00005
FTNUSDT,bitget,2025-05-26T08:00:00Z,0.0004
FTNUSDT,gateio,2025-05-26T04:00:00Z,0.00005
FTNUSDT,bitget,2025-05-26T00:00:00Z,-0.000544
FTNUSDT,bitget,2025-05-25T16:00:00Z,-0.000622
FTNUSDT,bitget,2025-05-25T08:00:00Z,-0.000726
FTNUSDT,bitget,2025-05-25T00:00:00Z,-0.000792
FTNUSDT,bitget,2025-05-24T16:00:00Z,-0.00066
FTNUSDT,bitget,2025-05-24T08:00:00Z,-0.001069
FTNUSDT,bitget,2025-05-24T00:00:00Z,-0.001209
FTNUSDT,bitget,2025-05-23T16:00:00Z,-0.000678
FTNUSDT,bitget,2025-05-23T08:00:00Z,-0.000343
FTNUSDT,bitget,2025-05-23T00:00:00Z,-0.000721
FORTHUSDT,gateio,2025-06-25T00:00:00Z,-0.000048
FORTHUSDT,bitget,2025-06-25T00:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-24T16:00:00Z,-0.000057
FORTHUSDT,bitget,2025-06-24T16:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-24T08:00:00Z,-0.000231
FORTHUSDT,bitget,2025-06-24T08:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-24T00:00:00Z,-0.000079
FORTHUSDT,bitget,2025-06-24T00:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-23T16:00:00Z,-0.000139
FORTHUSDT,bitget,2025-06-23T16:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-23T08:00:00Z,-0.000257
FORTHUSDT,bitget,2025-06-23T08:00:00Z,-0.000126
FORTHUSDT,gateio,2025-06-23T00:00:00Z,-0.000023
FORTHUSDT,bitget,2025-06-23T00:00:00Z,0.000014
FORTHUSDT,gateio,2025-06-22T16:00:00Z,-0.000065
FORTHUSDT,bitget,2025-06-22T16:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-22T08:00:00Z,-0.000282
FORTHUSDT,bitget,2025-06-22T08:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-22T00:00:00Z,0.00009
FORTHUSDT,bitget,2025-06-22T00:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-21T16:00:00Z,0.0001
FORTHUSDT,bitget,2025-06-21T16:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-21T08:00:00Z,0.000004
FORTHUSDT,bitget,2025-06-21T08:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-21T00:00:00Z,-0.000132
FORTHUSDT,bitget,2025-06-21T00:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-20T16:00:00Z,0.000095
FORTHUSDT,bitget,2025-06-20T16:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-20T08:00:00Z,-0.000124
FORTHUSDT,bitget,2025-06-20T08:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-20T00:00:00Z,-0.000009
FORTHUSDT,bitget,2025-06-20T00:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-19T16:00:00Z,-0.000065
FORTHUSDT,bitget,2025-06-19T16:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-19T08:00:00Z,0.000001
FORTHUSDT,bitget,2025-06-19T08:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-19T00:00:00Z,-0.000198
FORTHUSDT,bitget,2025-06-19T00:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-18T16:00:00Z,0.000009
FORTHUSDT,bitget,2025-06-18T16:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-18T08:00:00Z,-0.000154
FORTHUSDT,bitget,2025-06-18T08:00:00Z,-0.000059
FORTHUSDT,gateio,2025-06-18T00:00:00Z,-0.00018
FORTHUSDT,bitget,2025-06-18T00:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-17T16:00:00Z,-0.000295
FORTHUSDT,bitget,2025-06-17T16:00:00Z,-0.000056
FORTHUSDT,gateio,2025-06-17T08:00:00Z,-0.000175
FORTHUSDT,bitget,2025-06-17T08:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-17T00:00:00Z,-0.000266
FORTHUSDT,bitget,2025-06-17T00:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-16T16:00:00Z,-0.000159
FORTHUSDT,bitget,2025-06-16T16:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-16T08:00:00Z,-0.00019
FORTHUSDT,bitget,2025-06-16T08:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-16T00:00:00Z,0.000046
FORTHUSDT,bitget,2025-06-16T00:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-15T16:00:00Z,-0.000155
FORTHUSDT,bitget,2025-06-15T16:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-15T08:00:00Z,-0.000136
FORTHUSDT,bitget,2025-06-15T08:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-15T00:00:00Z,0.0001
FORTHUSDT,bitget,2025-06-15T00:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-14T16:00:00Z,-0.000004
FORTHUSDT,bitget,2025-06-14T16:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-14T08:00:00Z,0.000022
FORTHUSDT,bitget,2025-06-14T08:00:00Z,-0.000178
FORTHUSDT,gateio,2025-06-14T00:00:00Z,-0.000195
FORTHUSDT,bitget,2025-06-14T00:00:00Z,-0.000033
FORTHUSDT,gateio,2025-06-13T16:00:00Z,-0.00002
FORTHUSDT,bitget,2025-06-13T16:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-13T08:00:00Z,0.0001
FORTHUSDT,bitget,2025-06-13T08:00:00Z,-0.000013
FORTHUSDT,gateio,2025-06-13T00:00:00Z,0.0001
FORTHUSDT,bitget,2025-06-13T00:00:00Z,-0.000351
FORTHUSDT,gateio,2025-06-12T16:00:00Z,0.0001
FORTHUSDT,bitget,2025-06-12T16:00:00Z,-0.000071
FORTHUSDT,gateio,2025-06-12T08:00:00Z,0.0001
FORTHUSDT,bitget,2025-06-12T08:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-12T00:00:00Z,0.0001
FORTHUSDT,bitget,2025-06-12T00:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-11T16:00:00Z,0.000038
FORTHUSDT,bitget,2025-06-11T16:00:00Z,0.000031
FORTHUSDT,gateio,2025-06-11T08:00:00Z,-0.000144
FORTHUSDT,bitget,2025-06-11T08:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-11T00:00:00Z,-0.000065
FORTHUSDT,bitget,2025-06-11T00:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-10T16:00:00Z,0.000016
FORTHUSDT,bitget,2025-06-10T16:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-10T08:00:00Z,0.000033
FORTHUSDT,bitget,2025-06-10T08:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-10T00:00:00Z,-0.000106
FORTHUSDT,bitget,2025-06-10T00:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-09T16:00:00Z,0.000043
FORTHUSDT,bitget,2025-06-09T16:00:00Z,0.00005
FORTHUSDT,gateio,2025-06-09T08:00:00Z,0.0001
FORTHUSDT,bitget,2025-06-09T08:00:00Z,-0.000203
FORTHUSDT,gateio,2025-06-09T00:00:00Z,-0.000144
FORTHUSDT,bitget,2025-06-09T00:00:00Z,-0.000193
FORTHUSDT,gateio,2025-06-08T16:00:00Z,-0.000237
FORTHUSDT,bitget,2025-06-08T16:00:00Z,-0.000302
FORTHUSDT,bitget,2025-06-08T12:00:00Z,-0.000126
FORTHUSDT,gateio,2025-06-08T08:00:00Z,-0.000051
FORTHUSDT,gateio,2025-06-08T00:00:00Z,-0.00015
FORTHUSDT,gateio,2025-06-07T16:00:00Z,-0.000165
FORTHUSDT,gateio,2025-06-07T08:00:00Z,-0.00001
FORTHUSDT,gateio,2025-06-07T00:00:00Z,0.000065
FORTHUSDT,gateio,2025-06-06T16:00:00Z,0.000042
FORTHUSDT,gateio,2025-06-06T08:00:00Z,0.000039
FORTHUSDT,gateio,2025-06-06T00:00:00Z,0.0001
FORTHUSDT,gateio,2025-06-05T16:00:00Z,0.000031
FORTHUSDT,gateio,2025-06-05T08:00:00Z,-0.000217
FORTHUSDT,gateio,2025-06-05T00:00:00Z,-0.000065
FORTHUSDT,gateio,2025-06-04T16:00:00Z,-0.000016
FORTHUSDT,gateio,2025-06-04T08:00:00Z,-0.000072
FORTHUSDT,gateio,2025-06-04T00:00:00Z,-0.000011
FORTHUSDT,gateio,2025-06-03T16:00:00Z,0.00004
FORTHUSDT,gateio,2025-06-03T08:00:00Z,0.000045
FORTHUSDT,gateio,2025-06-03T00:00:00Z,0.0001
FORTHUSDT,gateio,2025-06-02T16:00:00Z,0.000033
FORTHUSDT,gateio,2025-06-02T08:00:00Z,0.00008
FORTHUSDT,gateio,2025-06-02T00:00:00Z,-0.000005
FORTHUSDT,gateio,2025-06-01T16:00:00Z,0.000053
FORTHUSDT,gateio,2025-06-01T08:00:00Z,0.0001
FORTHUSDT,gateio,2025-06-01T00:00:00Z,-0.00003
FORTHUSDT,gateio,2025-05-31T16:00:00Z,0.000003
FORTHUSDT,gateio,2025-05-31T08:00:00Z,-0.000011
FORTHUSDT,gateio,2025-05-31T00:00:00Z,-0.000008
FORTHUSDT,gateio,2025-05-30T16:00:00Z,0.00005
FORTHUSDT,gateio,2025-05-30T08:00:00Z,-0.000065
FORTHUSDT,gateio,2025-05-30T00:00:00Z,0.00004
FORTHUSDT,gateio,2025-05-29T16:00:00Z,0.00008
FORTHUSDT,gateio,2025-05-29T08:00:00Z,0.0001
FORTHUSDT,gateio,2025-05-29T00:00:00Z,0.0001
FORTHUSDT,gateio,2025-05-28T16:00:00Z,0.0001
FORTHUSDT,gateio,2025-05-28T08:00:00Z,0.0001
FORTHUSDT,gateio,2025-05-28T00:00:00Z,0.0001
FORTHUSDT,gateio,2025-05-27T16:00:00Z,0.000042
FORTHUSDT,gateio,2025-05-27T08:00:00Z,0.000019
FORTHUSDT,gateio,2025-05-27T00:00:00Z,-0.000001
FORTHUSDT,gateio,2025-05-26T16:00:00Z,-0.000032
FORTHUSDT,gateio,2025-05-26T08:00:00Z,0.000018
FORMUSDT,gateio,2025-06-25T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-25T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-24T16:00:00Z,0.00005
FORMUSDT,bitget,2025-06-24T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-24T08:00:00Z,0.00005
FORMUSDT,bitget,2025-06-24T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-24T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-24T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-23T16:00:00Z,0.00005
FORMUSDT,bitget,2025-06-23T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-23T08:00:00Z,0.000004
FORMUSDT,bitget,2025-06-23T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-23T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-23T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-22T16:00:00Z,0.000048
FORMUSDT,bitget,2025-06-22T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-22T08:00:00Z,0.00005
FORMUSDT,bitget,2025-06-22T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-22T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-22T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-21T16:00:00Z,0.00005
FORMUSDT,bitget,2025-06-21T16:00:00Z,-0.00003
FORMUSDT,gateio,2025-06-21T08:00:00Z,0.000035
FORMUSDT,bitget,2025-06-21T08:00:00Z,0.000027
FORMUSDT,gateio,2025-06-21T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-21T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-20T16:00:00Z,0.00005
FORMUSDT,bitget,2025-06-20T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-20T08:00:00Z,0.000032
FORMUSDT,bitget,2025-06-20T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-20T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-20T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-19T16:00:00Z,0.00005
FORMUSDT,bitget,2025-06-19T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-19T08:00:00Z,0.00005
FORMUSDT,bitget,2025-06-19T08:00:00Z,0.000026
FORMUSDT,gateio,2025-06-19T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-19T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-18T16:00:00Z,0.00005
FORMUSDT,bitget,2025-06-18T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-18T08:00:00Z,0.00005
FORMUSDT,bitget,2025-06-18T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-18T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-18T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-17T16:00:00Z,0.00005
FORMUSDT,bitget,2025-06-17T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-17T08:00:00Z,0.00005
FORMUSDT,bitget,2025-06-17T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-17T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-17T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-16T16:00:00Z,0.00005
FORMUSDT,bitget,2025-06-16T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-16T08:00:00Z,0.00005
FORMUSDT,bitget,2025-06-16T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-16T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-16T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-15T16:00:00Z,0.00005
FORMUSDT,bitget,2025-06-15T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-15T08:00:00Z,-0.000017
FORMUSDT,bitget,2025-06-15T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-15T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-15T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-14T16:00:00Z,-0.000092
FORMUSDT,bitget,2025-06-14T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-14T08:00:00Z,0.00005
FORMUSDT,bitget,2025-06-14T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-14T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-14T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-13T16:00:00Z,0.00005
FORMUSDT,bitget,2025-06-13T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-13T08:00:00Z,-0.000152
FORMUSDT,bitget,2025-06-13T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-13T00:00:00Z,-0.000069
FORMUSDT,bitget,2025-06-13T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-12T16:00:00Z,0.00005
FORMUSDT,bitget,2025-06-12T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-12T08:00:00Z,0.00005
FORMUSDT,bitget,2025-06-12T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-12T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-12T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-11T16:00:00Z,0.00005
FORMUSDT,bitget,2025-06-11T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-11T08:00:00Z,0.00005
FORMUSDT,bitget,2025-06-11T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-11T00:00:00Z,-0.000045
FORMUSDT,bitget,2025-06-11T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-10T16:00:00Z,0.00005
FORMUSDT,bitget,2025-06-10T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-10T08:00:00Z,0.00005
FORMUSDT,bitget,2025-06-10T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-10T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-10T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-09T16:00:00Z,-0.00004
FORMUSDT,bitget,2025-06-09T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-09T08:00:00Z,0.000016
FORMUSDT,bitget,2025-06-09T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-09T00:00:00Z,0.00005
FORMUSDT,bitget,2025-06-09T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-08T16:00:00Z,0.00005
FORMUSDT,bitget,2025-06-08T16:00:00Z,-0.000085
FORMUSDT,bitget,2025-06-08T12:00:00Z,0.00005
FORMUSDT,gateio,2025-06-08T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-08T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-07T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-07T08:00:00Z,-0.000001
FORMUSDT,gateio,2025-06-07T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-06T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-06T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-06T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-05T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-05T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-05T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-04T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-04T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-04T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-03T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-03T08:00:00Z,-0.000075
FORMUSDT,gateio,2025-06-03T00:00:00Z,0.00005
FORMUSDT,gateio,2025-06-02T16:00:00Z,-0.000149
FORMUSDT,gateio,2025-06-02T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-02T00:00:00Z,-0.000332
FORMUSDT,gateio,2025-06-01T16:00:00Z,0.00005
FORMUSDT,gateio,2025-06-01T08:00:00Z,0.00005
FORMUSDT,gateio,2025-06-01T00:00:00Z,-0.000174
FORMUSDT,gateio,2025-05-31T16:00:00Z,-0.000167
FORMUSDT,gateio,2025-05-31T08:00:00Z,0.00005
FORMUSDT,gateio,2025-05-31T00:00:00Z,0.00005
FORMUSDT,gateio,2025-05-30T16:00:00Z,0.00005
FORMUSDT,gateio,2025-05-30T08:00:00Z,0.00005
FORMUSDT,gateio,2025-05-30T00:00:00Z,-0.000096
FORMUSDT,gateio,2025-05-29T16:00:00Z,0.00005
FORMUSDT,gateio,2025-05-29T08:00:00Z,0.00005
FORMUSDT,gateio,2025-05-29T00:00:00Z,0.00005
FORMUSDT,gateio,2025-05-28T16:00:00Z,0.00005
FORMUSDT,gateio,2025-05-28T08:00:00Z,0.00005
FORMUSDT,gateio,2025-05-28T00:00:00Z,0.00005
FORMUSDT,gateio,2025-05-27T16:00:00Z,0.00005
FORMUSDT,gateio,2025-05-27T08:00:00Z,0.00005
FORMUSDT,gateio,2025-05-27T00:00:00Z,0.00005
FORMUSDT,gateio,2025-05-26T16:00:00Z,0.00005
FORMUSDT,gateio,2025-05-26T08:00:00Z,0.00005
FORMUSDT,gateio,2025-05-26T04:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-25T00:00:00Z,-0.000464
FLUXUSDT,bitget,2025-06-25T00:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-24T16:00:00Z,0.00005
FLUXUSDT,bitget,2025-06-24T16:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-24T08:00:00Z,-0.000258
FLUXUSDT,bitget,2025-06-24T08:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-24T00:00:00Z,-0.000414
FLUXUSDT,bitget,2025-06-24T00:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-23T16:00:00Z,-0.00019
FLUXUSDT,bitget,2025-06-23T16:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-23T08:00:00Z,-0.000031
FLUXUSDT,bitget,2025-06-23T08:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-23T00:00:00Z,-0.000125
FLUXUSDT,bitget,2025-06-23T00:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-22T16:00:00Z,-0.000005
FLUXUSDT,bitget,2025-06-22T16:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-22T08:00:00Z,-0.000371
FLUXUSDT,bitget,2025-06-22T08:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-22T00:00:00Z,0.00005
FLUXUSDT,bitget,2025-06-22T00:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-21T16:00:00Z,0.00005
FLUXUSDT,bitget,2025-06-21T16:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-21T08:00:00Z,-0.000128
FLUXUSDT,bitget,2025-06-21T08:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-21T00:00:00Z,-0.000252
FLUXUSDT,bitget,2025-06-21T00:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-20T16:00:00Z,-0.000418
FLUXUSDT,bitget,2025-06-20T16:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-20T08:00:00Z,-0.000502
FLUXUSDT,bitget,2025-06-20T08:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-20T00:00:00Z,-0.000114
FLUXUSDT,bitget,2025-06-20T00:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-19T16:00:00Z,0.00005
FLUXUSDT,bitget,2025-06-19T16:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-19T08:00:00Z,-0.000151
FLUXUSDT,bitget,2025-06-19T08:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-19T00:00:00Z,-0.000488
FLUXUSDT,bitget,2025-06-19T00:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-18T16:00:00Z,0.00005
FLUXUSDT,bitget,2025-06-18T16:00:00Z,0.00005
FLUXUSDT,gateio,2025-06-18T08:00:00Z,0.000024
